Exercício: 2018
Escopo: Estados/DF
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"24 - Comunicações";64643252,01
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"24.722 - Telecomunicações";4330883,02
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"24.122 - Administração Geral";20931795,2
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"FU24 - Demais Subfunções";39380573,79
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"25 - Energia";6146,93
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"25.751 - Conservação de Energia";6146,93
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"26 - Transporte";832875344,23
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"26.781 - Transporte Aéreo";228354,7
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"26.782 - Transporte Rodoviário";518136501,49
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"26.784 - Transporte Hidroviário";36127891,82
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"26.122 - Administração Geral";34286459,43
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"FU26 - Demais Subfunções";244096136,79
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"27 - Desporto e Lazer";55066019,29
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"27.812 - Desporto Comunitário";47945645,88
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"27.122 - Administração Geral";6485125,96
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"FU27 - Demais Subfunções";635247,45
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"28 - Encargos Especiais";4495349796,31
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"28.841 - Refinanciamento da Dívida Interna";69994341,6
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"28.843 - Serviço da Dívida Interna";348209455,9
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"28.844 - Serviço da Dívida Externa";95115811,12
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"28.845 - Outras Transferências";3263633007,63
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"28.846 - Outros Encargos Especiais";382203872,83
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"FU28 - Demais Subfunções";336193307,23
Governo do Estado do Pará;15;PA;8272724;"Despesas Liquidadas";"Despesas Intraorçamentárias";1380240633,63
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";23932811263,82
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"01 - Legislativa";704813734,32
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"01.031 - Ação Legislativa";27829279,81
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"01.032 - Controle Externo";160073317,57
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"01.122 - Administração Geral";444971002,41
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU01 - Demais Subfunções";71940134,53
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"02 - Judiciária";995364079,28
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"02.061 - Ação Judiciária";44408255,54
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"02.122 - Administração Geral";811061790,87
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU02 - Demais Subfunções";139894032,87
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"03 - Essencial à Justiça";1027816875,37
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"03.091 - Defesa da Ordem Jurídica";96149433,84
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"03.092 - Representação Judicial e Extrajudicial";9423150,1
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"03.122 - Administração Geral";630132942,59
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU03 - Demais Subfunções";292111348,84
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"04 - Administração";752891265,8
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"04.121 - Planejamento e Orçamento";11521671,97
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"04.122 - Administração Geral";611086802,6
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"04.123 - Administração Financeira";27666704,00
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"04.124 - Controle Interno";56973,31
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"04.126 - Tecnologia da Informação";17646032,79
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"04.128 - Formação de Recursos Humanos";1292603,78
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"04.131 - Comunicação Social";554,76
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU04 - Demais Subfunções";83619922,59
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"06 - Segurança Pública";2702679854,32
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"06.181 - Policiamento";184415642,38
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"06.182 - Defesa Civil";16962815,58
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"06.183 - Informação e Inteligência";5995977,27
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"06.122 - Administração Geral";1959912930,78
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU06 - Demais Subfunções";535392488,31
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"08 - Assistência Social";984099597,25
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"08.241 - Assistência ao Idoso";5294063,84
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"08.243 - Assistência à Criança e ao Adolescente";16511503,28
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"08.244 - Assistência Comunitária";69609217,14
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"08.122 - Administração Geral";156580375,69
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU08 - Demais Subfunções";736104437,3
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"09 - Previdência Social";3495129435,33
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"09.272 - Previdência do Regime Estatutário";3459052374,8
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"09.122 - Administração Geral";24658769,25
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU09 - Demais Subfunções";11418291,28
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"10 - Saúde";3068600576,63
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"10.301 - Atenção Básica";38394834,56
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"10.302 - Assistência Hospitalar e Ambulatorial";1813588360,08
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"10.303 - Suporte Profilático e Terapêutico";37973017,81
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"10.305 - Vigilância Epidemiológica";32242055,1
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"10.122 - Administração Geral";1045567231,92
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU10 - Demais Subfunções";100835077,16
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"11 - Trabalho";5640228,05
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"11.331 - Proteção e Benefícios ao Trabalhador";232355,58
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"11.333 - Empregabilidade";2274504,36
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"11.334 - Fomento ao Trabalho";761163,86
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"11.122 - Administração Geral";2355195,82
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU11 - Demais Subfunções";17008,43
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"12 - Educação";3532820086,6
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"12.361 - Ensino Fundamental";876688441,38
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"12.362 - Ensino Médio";1059318820,85
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"12.363 - Ensino Profissional";12560712,09
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"12.364 - Ensino Superior";38726089,77
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"12.365 - Educação Infantil";370333,79
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"12.366 - Educação de Jovens e Adultos";118745264,29
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"12.367 - Educação Especial";126441,31
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"12.122 - Administração Geral";1083571282,46
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU12 - Demais Subfunções";342712700,66
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"13 - Cultura";110955905,98
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"13.391 - Patrimônio Histórico, Artístico e Arqueológico";14819719,97
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"13.392 - Difusão Cultural";26106965,92
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"13.122 - Administração Geral";60800470,47
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU13 - Demais Subfunções";9228749,62
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"14 - Direitos da Cidadania";60594149,45
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"14.422 - Direitos Individuais, Coletivos e Difusos";22494830,04
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"14.122 - Administração Geral";26965111,62
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU14 - Demais Subfunções";11134207,79
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"15 - Urbanismo";321912938,97
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"15.451 - Infraestrutura Urbana";293441917,68
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"15.122 - Administração Geral";11995590,41
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU15 - Demais Subfunções";16475430,88
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"16 - Habitação";71792561,59
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"16.482 - Habitação Urbana";36913983,62
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"16.122 - Administração Geral";31763416,74
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU16 - Demais Subfunções";3115161,23
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"17 - Saneamento";55715981,58
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"17.512 - Saneamento Básico Urbano";55715981,58
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"18 - Gestão Ambiental";120428509,4
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"18.541 - Preservação e Conservação Ambiental";26587766,91
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"18.542 - Controle Ambiental";11522043,85
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"18.543 - Recuperação de Áreas Degradadas";1254084,13
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"18.544 - Recursos Hídricos";3196095,16
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"18.122 - Administração Geral";66926795,96
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU18 - Demais Subfunções";10941723,39
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"19 - Ciência e Tecnologia";37437170,75
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"19.571 - Desenvolvimento Científico";17522975,3
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"19.573 - Difusão do Conhecimento Científico e Tecnológico";386909,67
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"19.122 - Administração Geral";14010349,63
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU19 - Demais Subfunções";5516936,15
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"20 - Agricultura";269162950,84
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"20.606 - Extensão Rural";3403499,59
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"20.608 - Promoção da Produção Agropecuária";33709306,53
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"20.609 - Defesa Agropecuária";20630830,41
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"20.122 - Administração Geral";195438854,62
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU20 - Demais Subfunções";15980459,69
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"21 - Organização Agrária";20346676,9
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"21.631 - Reforma Agrária";1984966,00
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"21.122 - Administração Geral";16995508,01
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU21 - Demais Subfunções";1366202,89
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"22 - Indústria";48166212,07
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"22.661 - Promoção Industrial";10060906,58
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"22.662 - Produção Industrial";5068684,52
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"22.663 - Mineração";22153,19
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"22.122 - Administração Geral";23766533,37
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU22 - Demais Subfunções";9247934,41
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"23 - Comércio e Serviços";157503860,32
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"23.691 - Promoção Comercial";598572,8
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"23.692 - Comercialização";20899,44
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"23.122 - Administração Geral";92767287,12
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU23 - Demais Subfunções";64117100,96
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"24 - Comunicações";64630434,91
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"24.722 - Telecomunicações";4330883,02
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"24.122 - Administração Geral";20920881,95
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU24 - Demais Subfunções";39378669,94
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"25 - Energia";6146,93
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"25.751 - Conservação de Energia";6146,93
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"26 - Transporte";823950945,15
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"26.781 - Transporte Aéreo";228354,7
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"26.782 - Transporte Rodoviário";512104631,62
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"26.784 - Transporte Hidroviário";36107012,07
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"26.122 - Administração Geral";32079656,12
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU26 - Demais Subfunções";243431290,64
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"27 - Desporto e Lazer";54055304,12
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"27.812 - Desporto Comunitário";46946678,38
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"27.122 - Administração Geral";6473378,29
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU27 - Demais Subfunções";635247,45
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"28 - Encargos Especiais";4446295781,91
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"28.841 - Refinanciamento da Dívida Interna";69994341,6
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"28.843 - Serviço da Dívida Interna";348209455,9
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"28.844 - Serviço da Dívida Externa";95115811,12
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"28.845 - Outras Transferências";3252020094,59
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"28.846 - Outros Encargos Especiais";371249843,34
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"FU28 - Demais Subfunções";309706235,36
Governo do Estado do Pará;15;PA;8272724;"Despesas Pagas";"Despesas Intraorçamentárias";1298732381,27
Governo do Estado do Pará;15;PA;8272724;"Inscrição de Restos a Pagar Não Processados";"Despesas Exceto Intraorçamentárias";8209735,8
Governo do Estado do Pará;15;PA;8272724;"Inscrição de Restos a Pagar Não Processados";"04 - Administração";116105,85
Governo do Estado do Pará;15;PA;8272724;"Inscrição de Restos a Pagar Não Processados";"04.122 - Administração Geral";35505,27
Governo do Estado do Pará;15;PA;8272724;"Inscrição de Restos a Pagar Não Processados";"04.123 - Administração Financeira";77597,48
Governo do Estado do Pará;15;PA;8272724;"Inscrição de Restos a Pagar Não Processados";"04.126 - Tecnologia da Informação";3003,1
Governo do Estado do Pará;15;PA;8272724;"Inscrição de Restos a Pagar Não Processados";"06 - Segurança Pública";501149,47
